customer_id,run_id,num_baristas,arrival_time,service_start,service_end,waiting_time,service_time,system_time
63,21,3,188.415,188.415,191.7025,0.0,3.2875,3.2875
64,21,3,192.2977,192.2977,195.3301,0.0,3.0325,3.0325
65,21,3,199.8549,199.8549,200.6245,0.0,0.7696,0.7696
67,21,3,206.9455,206.9455,207.0313,0.0,0.0858,0.0858
66,21,3,205.2274,205.2274,210.9266,0.0,5.6991,5.6991
68,21,3,214.4574,214.4574,215.9485,0.0,1.4912,1.4912
70,21,3,220.775,220.775,220.9076,0.0,0.1326,0.1326
69,21,3,214.6752,214.6752,224.6383,0.0,9.9631,9.9631
71,21,3,221.2744,221.2744,225.6837,0.0,4.4093,4.4093
72,21,3,226.3443,226.3443,228.6846,0.0,2.3402,2.3402
75,21,3,230.0417,230.0417,231.3803,0.0,1.3386,1.3386
74,21,3,229.0249,229.0249,232.1194,0.0,3.0945,3.0945
77,21,3,232.2408,232.2408,232.2778,0.0,0.037,0.037
73,21,3,227.1288,227.1288,232.8193,0.0,5.6905,5.6905
76,21,3,231.112,231.3803,234.3221,0.2683,2.9419,3.2102
78,21,3,234.957,234.957,238.4775,0.0,3.5205,3.5205
79,21,3,242.7103,242.7103,242.8137,0.0,0.1035,0.1035
80,21,3,244.7917,244.7917,245.2096,0.0,0.4178,0.4178
81,21,3,245.3238,245.3238,246.4428,0.0,1.1191,1.1191
83,21,3,259.8668,259.8668,261.3765,0.0,1.5097,1.5097
82,21,3,259.3197,259.3197,263.596,0.0,4.2763,4.2763
84,21,3,262.5797,262.5797,264.2148,0.0,1.6351,1.6351
85,21,3,264.2557,264.2557,264.6756,0.0,0.4199,0.4199
86,21,3,270.4001,270.4001,279.0352,0.0,8.6351,8.6351
87,21,3,278.8572,278.8572,281.0332,0.0,2.1759,2.1759
88,21,3,282.3166,282.3166,286.2638,0.0,3.9472,3.9472
89,21,3,284.9868,284.9868,288.0355,0.0,3.0487,3.0487
91,21,3,287.8011,287.8011,289.6536,0.0,1.8525,1.8525
90,21,3,286.8899,286.8899,290.7644,0.0,3.8745,3.8745
92,21,3,288.2664,288.2664,290.8798,0.0,2.6135,2.6135
93,21,3,289.6587,289.6587,291.9753,0.0,2.3166,2.3166
95,21,3,291.6055,291.6055,292.5766,0.0,0.971,0.971
96,21,3,292.9752,292.9752,294.2595,0.0,1.2843,1.2843
94,21,3,290.5643,290.7644,294.9544,0.2001,4.19,4.3901
97,21,3,294.2482,294.2482,296.6165,0.0,2.3683,2.3683
99,21,3,301.4797,301.4797,308.0609,0.0,6.5812,6.5812
98,21,3,297.6099,297.6099,310.6105,0.0,13.0005,13.0005
100,21,3,310.9036,310.9036,314.0109,0.0,3.1073,3.1073
103,21,3,317.7981,317.7981,318.9759,0.0,1.1778,1.1778
104,21,3,320.5785,320.5785,323.2571,0.0,2.6785,2.6785
105,21,3,320.7308,323.2571,324.5713,2.5263,1.3142,3.8405
101,21,3,311.4967,311.4967,324.6401,0.0,13.1434,13.1434
106,21,3,320.8119,324.5713,325.7774,3.7593,1.2061,4.9654
102,21,3,312.9395,312.9395,328.0663,0.0,15.1268,15.1268
109,21,3,343.1446,343.1446,343.5313,0.0,0.3867,0.3867
108,21,3,339.6794,339.6794,344.3061,0.0,4.6268,4.6268
107,21,3,333.4438,333.4438,345.928,0.0,12.4841,12.4841
112,21,3,347.6192,347.6192,347.7091,0.0,0.0899,0.0899
110,21,3,347.2554,347.2554,350.5391,0.0,3.2837,3.2837
114,21,3,350.3173,350.5391,350.7248,0.2217,0.1857,0.4074
115,21,3,351.1389,351.1389,353.8963,0.0,2.7574,2.7574
113,21,3,348.0165,348.0165,355.1391,0.0,7.1227,7.1227
116,21,3,353.0058,353.8963,355.1713,0.8904,1.2751,2.1655
111,21,3,347.2568,347.2568,359.8811,0.0,12.6243,12.6243
117,21,3,355.4331,355.4331,361.0098,0.0,5.5767,5.5767
119,21,3,360.743,360.743,361.2692,0.0,0.5262,0.5262
118,21,3,359.3843,359.3843,361.8819,0.0,2.4976,2.4976
120,21,3,363.2819,363.2819,364.8291,0.0,1.5473,1.5473
121,21,3,367.2322,367.2322,373.6614,0.0,6.4293,6.4293
122,21,3,373.7414,373.7414,376.4914,0.0,2.75,2.75
124,21,3,376.604,376.604,376.997,0.0,0.393,0.393
125,21,3,379.1033,379.1033,379.3706,0.0,0.2673,0.2673
123,21,3,376.5581,376.5581,379.6073,0.0,3.0492,3.0492
126,21,3,380.1234,380.1234,381.4199,0.0,1.2966,1.2966
127,21,3,381.7872,381.7872,385.0735,0.0,3.2864,3.2864
129,21,3,387.0694,387.0694,388.8433,0.0,1.7738,1.7738
128,21,3,386.6179,386.6179,388.9195,0.0,2.3017,2.3017
132,21,3,392.2272,392.2272,392.2404,0.0,0.0132,0.0132
130,21,3,388.3238,388.3238,393.1116,0.0,4.7878,4.7878
131,21,3,390.1181,390.1181,393.8106,0.0,3.6925,3.6925
134,21,3,400.0408,400.0408,400.8178,0.0,0.777,0.777
135,21,3,401.1028,401.1028,402.7092,0.0,1.6064,1.6064
137,21,3,401.7882,402.7092,404.9092,0.921,2.2,3.121
133,21,3,398.6748,398.6748,405.3406,0.0,6.6659,6.6659
136,21,3,401.4832,401.4832,405.6061,0.0,4.1229,4.1229
138,21,3,411.2368,411.2368,412.3989,0.0,1.162,1.162
140,21,3,414.4732,414.4732,416.7831,0.0,2.3099,2.3099
141,21,3,417.3961,417.3961,418.4084,0.0,1.0123,1.0123
139,21,3,413.1667,413.1667,420.2783,0.0,7.1116,7.1116
143,21,3,419.7765,419.7765,421.0161,0.0,1.2396,1.2396
142,21,3,417.4703,417.4703,421.4582,0.0,3.9879,3.9879
145,21,3,427.0553,427.0553,428.8044,0.0,1.7491,1.7491
144,21,3,427.0501,427.0501,429.5855,0.0,2.5354,2.5354
148,21,3,434.4545,434.4545,434.7122,0.0,0.2576,0.2576
147,21,3,431.6145,431.6145,435.9481,0.0,4.3336,4.3336
149,21,3,438.2233,438.2233,438.4347,0.0,0.2114,0.2114
146,21,3,430.3757,430.3757,441.7694,0.0,11.3937,11.3937
150,21,3,440.9186,440.9186,441.9714,0.0,1.0527,1.0527
152,21,3,442.038,442.038,442.4773,0.0,0.4393,0.4393
151,21,3,441.403,441.403,446.686,0.0,5.283,5.283
153,21,3,446.7857,446.7857,448.7011,0.0,1.9154,1.9154
154,21,3,454.1672,454.1672,456.2055,0.0,2.0383,2.0383
155,21,3,461.9018,461.9018,465.176,0.0,3.2742,3.2742
156,21,3,463.8122,463.8122,467.1368,0.0,3.3246,3.3246
159,21,3,474.5665,474.5665,475.219,0.0,0.6525,0.6525
160,21,3,475.5484,475.5484,476.0854,0.0,0.537,0.537
158,21,3,474.5147,474.5147,477.3857,0.0,2.871,2.871
157,21,3,471.7335,471.7335,479.0068,0.0,7.2733,7.2733
1,22,3,0.9327,0.9327,5.913,0.0,4.9803,4.9803
2,22,3,6.1387,6.1387,6.668,0.0,0.5293,0.5293
3,22,3,14.0419,14.0419,15.3658,0.0,1.3239,1.3239
5,22,3,16.9709,16.9709,18.5935,0.0,1.6227,1.6227
4,22,3,16.792,16.792,21.1305,0.0,4.3385,4.3385
6,22,3,27.2507,27.2507,35.2903,0.0,8.0397,8.0397
8,22,3,42.6463,42.6463,42.9954,0.0,0.3491,0.3491
9,22,3,43.4588,43.4588,45.3743,0.0,1.9156,1.9156
7,22,3,42.6093,42.6093,45.4759,0.0,2.8667,2.8667
11,22,3,46.1604,46.1604,47.326,0.0,1.1655,1.1655
12,22,3,49.1721,49.1721,50.2753,0.0,1.1032,1.1032
10,22,3,45.9681,45.9681,54.2689,0.0,8.3008,8.3008
13,22,3,50.5984,50.5984,58.1266,0.0,7.5282,7.5282
15,22,3,57.2924,57.2924,59.6378,0.0,2.3453,2.3453
14,22,3,54.8689,54.8689,62.8896,0.0,8.0207,8.0207
17,22,3,65.5914,65.5914,66.0151,0.0,0.4237,0.4237
16,22,3,59.6271,59.6271,66.3942,0.0,6.7671,6.7671
18,22,3,68.5781,68.5781,69.0407,0.0,0.4626,0.4626
19,22,3,70.1031,70.1031,70.6889,0.0,0.5858,0.5858
22,22,3,71.7181,71.7181,72.5476,0.0,0.8295,0.8295
21,22,3,70.9773,70.9773,72.6124,0.0,1.6351,1.6351
20,22,3,70.9394,70.9394,73.7749,0.0,2.8355,2.8355
23,22,3,76.5758,76.5758,77.0917,0.0,0.5159,0.5159
24,22,3,77.2578,77.2578,77.6633,0.0,0.4054,0.4054
25,22,3,79.904,79.904,80.6016,0.0,0.6976,0.6976
26,22,3,81.6943,81.6943,82.7687,0.0,1.0744,1.0744
27,22,3,89.1847,89.1847,91.5898,0.0,2.4051,2.4051
29,22,3,94.4907,94.4907,95.304,0.0,0.8133,0.8133
30,22,3,96.6127,96.6127,96.9756,0.0,0.3629,0.3629
31,22,3,97.7601,97.7601,97.8596,0.0,0.0995,0.0995
28,22,3,93.9549,93.9549,103.2173,0.0,9.2624,9.2624
32,22,3,102.4185,102.4185,103.3099,0.0,0.8914,0.8914
33,22,3,106.0316,106.0316,109.1315,0.0,3.0999,3.0999
34,22,3,108.7822,108.7822,110.1688,0.0,1.3866,1.3866
35,22,3,110.7856,110.7856,112.4918,0.0,1.7062,1.7062
36,22,3,112.7756,112.7756,115.1119,0.0,2.3363,2.3363
37,22,3,117.4666,117.4666,118.0558,0.0,0.5892,0.5892
39,22,3,120.9817,120.9817,121.3464,0.0,0.3647,0.3647
38,22,3,119.1348,119.1348,122.0681,0.0,2.9333,2.9333
40,22,3,122.6787,122.6787,124.4928,0.0,1.8141,1.8141
41,22,3,124.1797,124.1797,125.3447,0.0,1.1651,1.1651
42,22,3,134.0555,134.0555,134.3055,0.0,0.2501,0.2501
44,22,3,143.2212,143.2212,144.6387,0.0,1.4175,1.4175
43,22,3,140.2818,140.2818,145.0217,0.0,4.7399,4.7399
46,22,3,148.5708,148.5708,149.0991,0.0,0.5283,0.5283
47,22,3,150.1569,150.1569,150.2357,0.0,0.0788,0.0788
48,22,3,151.5006,151.5006,151.9141,0.0,0.4135,0.4135
45,22,3,146.3483,146.3483,153.6027,0.0,7.2544,7.2544
49,22,3,155.007,155.007,156.0362,0.0,1.0292,1.0292
50,22,3,166.7147,166.7147,170.0504,0.0,3.3357,3.3357
51,22,3,167.6884,167.6884,170.8366,0.0,3.1482,3.1482
53,22,3,169.7756,170.0504,172.8918,0.2748,2.8414,3.1162
54,22,3,170.7443,170.8366,173.4134,0.0923,2.5768,2.6691
52,22,3,168.6255,168.6255,173.5207,0.0,4.8952,4.8952
55,22,3,171.9245,172.8918,173.7938,0.9674,0.9019,1.8693
56,22,3,172.9285,173.4134,173.9345,0.4849,0.5211,1.006
58,22,3,174.219,174.219,174.6398,0.0,0.4208,0.4208
57,22,3,173.0007,173.5207,175.6204,0.52,2.0997,2.6197
59,22,3,184.4808,184.4808,184.6632,0.0,0.1824,0.1824
60,22,3,192.6689,192.6689,195.0803,0.0,2.4114,2.4114
61,22,3,195.9494,195.9494,196.1672,0.0,0.2178,0.2178
62,22,3,196.0304,196.0304,197.1134,0.0,1.083,1.083
64,22,3,197.4496,197.4496,197.9884,0.0,0.5388,0.5388
65,22,3,200.0944,200.0944,201.5351,0.0,1.4406,1.4406
66,22,3,204.0929,204.0929,204.2649,0.0,0.172,0.172
63,22,3,197.2635,197.2635,206.3721,0.0,9.1086,9.1086
69,22,3,211.6976,211.6976,212.8683,0.0,1.1706,1.1706
67,22,3,204.6778,204.6778,214.1047,0.0,9.4269,9.4269
70,22,3,214.8071,214.8071,214.8874,0.0,0.0803,0.0803
68,22,3,210.0917,210.0917,218.5454,0.0,8.4537,8.4537
71,22,3,215.1297,215.1297,219.4769,0.0,4.3473,4.3473
72,22,3,220.2038,220.2038,220.3072,0.0,0.1034,0.1034
73,22,3,227.3165,227.3165,228.2705,0.0,0.9541,0.9541
74,22,3,229.4695,229.4695,231.3245,0.0,1.855,1.855
75,22,3,236.8459,236.8459,243.4489,0.0,6.603,6.603
76,22,3,245.3539,245.3539,245.6866,0.0,0.3327,0.3327
77,22,3,246.5271,246.5271,247.2622,0.0,0.7351,0.7351
78,22,3,247.9058,247.9058,249.6418,0.0,1.736,1.736
80,22,3,251.7651,251.7651,252.8335,0.0,1.0684,1.0684
79,22,3,250.9341,250.9341,253.797,0.0,2.8629,2.8629
81,22,3,255.3498,255.3498,257.6013,0.0,2.2515,2.2515
82,22,3,256.402,256.402,260.2968,0.0,3.8948,3.8948
83,22,3,262.215,262.215,263.1038,0.0,0.8888,0.8888
85,22,3,267.3968,267.3968,268.1041,0.0,0.7073,0.7073
84,22,3,266.1019,266.1019,268.7895,0.0,2.6876,2.6876
86,22,3,278.9425,278.9425,279.59,0.0,0.6475,0.6475
87,22,3,286.4944,286.4944,287.0607,0.0,0.5663,0.5663
88,22,3,290.2805,290.2805,290.3453,0.0,0.0648,0.0648
89,22,3,292.1816,292.1816,295.8663,0.0,3.6847,3.6847
91,22,3,295.3194,295.3194,296.2529,0.0,0.9335,0.9335
92,22,3,299.2901,299.2901,299.8067,0.0,0.5166,0.5166
90,22,3,295.1773,295.1773,300.8986,0.0,5.7212,5.7212
93,22,3,306.3273,306.3273,306.9919,0.0,0.6646,0.6646
94,22,3,312.322,312.322,314.778,0.0,2.456,2.456
96,22,3,320.8086,320.8086,321.4507,0.0,0.6421,0.6421
97,22,3,320.9317,320.9317,323.2443,0.0,2.3126,2.3126
95,22,3,320.7997,320.7997,327.4054,0.0,6.6057,6.6057
98,22,3,328.2217,328.2217,328.4746,0.0,0.253,0.253
99,22,3,333.0894,333.0894,336.3933,0.0,3.3039,3.3039
100,22,3,341.6835,341.6835,344.2478,0.0,2.5642,2.5642
101,22,3,343.8441,343.8441,346.8383,0.0,2.9942,2.9942
102,22,3,346.1402,346.1402,349.1622,0.0,3.0219,3.0219
105,22,3,353.1999,353.1999,355.5584,0.0,2.3586,2.3586
103,22,3,350.1107,350.1107,355.9027,0.0,5.792,5.792
106,22,3,353.468,355.5584,357.9089,2.0904,2.3505,4.4409
104,22,3,351.493,351.493,358.1345,0.0,6.6415,6.6415
108,22,3,362.9648,362.9648,366.7497,0.0,3.7849,3.7849
110,22,3,365.7293,366.7497,366.9491,1.0203,0.1994,1.2198
109,22,3,364.5015,364.5015,367.0144,0.0,2.513,2.513
107,22,3,360.3868,360.3868,367.2992,0.0,6.9124,6.9124
111,22,3,367.9722,367.9722,371.4402,0.0,3.468,3.468
112,22,3,368.3664,368.3664,372.4245,0.0,4.0581,4.0581
114,22,3,375.3255,375.3255,376.1463,0.0,0.8209,0.8209
113,22,3,374.4866,374.4866,379.8074,0.0,5.3208,5.3208
115,22,3,385.1622,385.1622,385.1736,0.0,0.0114,0.0114
116,22,3,386.3132,386.3132,392.5546,0.0,6.2414,6.2414
117,22,3,394.587,394.587,396.5516,0.0,1.9646,1.9646
118,22,3,400.5552,400.5552,401.6462,0.0,1.091,1.091
119,22,3,404.4884,404.4884,406.3938,0.0,1.9054,1.9054
120,22,3,406.5036,406.5036,407.8866,0.0,1.3831,1.3831
121,22,3,408.756,408.756,414.4665,0.0,5.7106,5.7106
122,22,3,411.959,411.959,417.1056,0.0,5.1465,5.1465
123,22,3,412.9163,412.9163,417.5231,0.0,4.6068,4.6068
124,22,3,421.2353,421.2353,422.8466,0.0,1.6112,1.6112
125,22,3,424.3362,424.3362,425.8345,0.0,1.4984,1.4984
126,22,3,425.8668,425.8668,426.7727,0.0,0.9059,0.9059
128,22,3,429.0508,429.0508,430.2379,0.0,1.1871,1.1871
127,22,3,428.9911,428.9911,433.5712,0.0,4.5802,4.5802
129,22,3,436.0676,436.0676,436.9058,0.0,0.8383,0.8383
130,22,3,436.9162,436.9162,439.1886,0.0,2.2724,2.2724
131,22,3,437.8151,437.8151,442.0544,0.0,4.2393,4.2393
132,22,3,456.6981,456.6981,457.1083,0.0,0.4103,0.4103
133,22,3,459.162,459.162,461.9047,0.0,2.7427,2.7427
134,22,3,467.5796,467.5796,471.3156,0.0,3.7359,3.7359
135,22,3,470.3371,470.3371,472.0517,0.0,1.7145,1.7145
136,22,3,478.3936,478.3936,482.8924,0.0,4.4987,4.4987
1,23,3,4.8447,4.8447,4.847,0.0,0.0023,0.0023
4,23,3,7.0309,7.0309,7.226,0.0,0.1951,0.1951
2,23,3,4.8698,4.8698,7.5855,0.0,2.7157,2.7157
5,23,3,7.4006,7.4006,9.8351,0.0,2.4345,2.4345
3,23,3,6.0288,6.0288,10.5224,0.0,4.4936,4.4936
6,23,3,8.5408,8.5408,16.5238,0.0,7.983,7.983
7,23,3,14.8415,14.8415,18.7935,0.0,3.952,3.952
8,23,3,19.5239,19.5239,20.3649,0.0,0.8411,0.8411
9,23,3,21.8459,21.8459,24.4158,0.0,2.5699,2.5699
11,23,3,23.4809,23.4809,25.1361,0.0,1.6552,1.6552
10,23,3,22.7377,22.7377,26.2097,0.0,3.472,3.472
13,23,3,27.2306,27.2306,29.2244,0.0,1.9938,1.9938
12,23,3,24.7489,24.7489,30.1456,0.0,5.3967,5.3967
14,23,3,35.7283,35.7283,37.7619,0.0,2.0336,2.0336
15,23,3,36.3957,36.3957,39.7446,0.0,3.3489,3.3489
16,23,3,38.0839,38.0839,40.0145,0.0,1.9306,1.9306
19,23,3,40.2512,40.2512,42.9969,0.0,2.7457,2.7457
17,23,3,38.5761,38.5761,44.2711,0.0,5.695,5.695
18,23,3,39.4761,39.7446,44.746,0.2686,5.0013,5.2699
21,23,3,46.7557,46.7557,47.4479,0.0,0.6922,0.6922
20,23,3,45.0907,45.0907,47.4985,0.0,2.4078,2.4078
23,23,3,54.4697,54.4697,54.8998,0.0,0.4301,0.4301
25,23,3,55.478,55.478,55.8946,0.0,0.4166,0.4166
24,23,3,54.7256,54.7256,56.4066,0.0,1.681,1.681
22,23,3,52.1476,52.1476,58.9237,0.0,6.776,6.776
26,23,3,61.9219,61.9219,63.223,0.0,1.301,1.301
29,23,3,67.014,67.014,67.4464,0.0,0.4324,0.4324
27,23,3,65.8566,65.8566,67.8063,0.0,1.9497,1.9497
28,23,3,65.9242,65.9242,69.1995,0.0,3.2753,3.2753
30,23,3,69.6549,69.6549,69.968,0.0,0.3132,0.3132
31,23,3,71.3721,71.3721,72.6847,0.0,1.3126,1.3126
32,23,3,76.0315,76.0315,77.2376,0.0,1.2061,1.2061
35,23,3,86.4052,86.4052,86.4195,0.0,0.0143,0.0143
36,23,3,88.0858,88.0858,88.1077,0.0,0.0218,0.0218
33,23,3,85.831,85.831,88.3419,0.0,2.5108,2.5108
34,23,3,86.3038,86.3038,90.2471,0.0,3.9434,3.9434
37,23,3,104.0365,104.0365,104.2461,0.0,0.2097,0.2097
38,23,3,104.0889,104.0889,106.0381,0.0,1.9492,1.9492
39,23,3,118.2903,118.2903,118.3675,0.0,0.0771,0.0771
40,23,3,120.1443,120.1443,124.1171,0.0,3.9727,3.9727
43,23,3,123.2867,124.1171,125.161,0.8304,1.0439,1.8743
44,23,3,124.4901,125.161,125.6808,0.6709,0.5198,1.1907
45,23,3,125.1675,125.6808,125.9523,0.5133,0.2716,0.7849
41,23,3,120.5024,120.5024,126.1409,0.0,5.6386,5.6386
42,23,3,120.559,120.559,126.2946,0.0,5.7356,5.7356
46,23,3,131.4195,131.4195,132.5132,0.0,1.0936,1.0936
47,23,3,134.6538,134.6538,137.6406,0.0,2.9868,2.9868
48,23,3,147.3367,147.3367,148.2799,0.0,0.9432,0.9432
49,23,3,152.3747,152.3747,159.1474,0.0,6.7727,6.7727
50,23,3,156.9992,156.9992,161.0206,0.0,4.0214,4.0214
51,23,3,161.0111,161.0111,163.9448,0.0,2.9337,2.9337
52,23,3,161.062,161.062,165.2157,0.0,4.1538,4.1538
54,23,3,167.1887,167.1887,168.3763,0.0,1.1876,1.1876
53,23,3,165.1043,165.1043,169.1144,0.0,4.01,4.01
55,23,3,171.8334,171.8334,172.8048,0.0,0.9714,0.9714
57,23,3,173.9433,173.9433,174.7185,0.0,0.7751,0.7751
56,23,3,172.782,172.782,181.1145,0.0,8.3325,8.3325
58,23,3,183.2074,183.2074,183.8316,0.0,0.6242,0.6242
59,23,3,186.3246,186.3246,188.2001,0.0,1.8755,1.8755
60,23,3,187.5692,187.5692,193.2916,0.0,5.7224,5.7224
61,23,3,193.6005,193.6005,195.9957,0.0,2.3952,2.3952
62,23,3,197.9286,197.9286,198.5243,0.0,0.5957,0.5957
63,23,3,200.5706,200.5706,201.6894,0.0,1.1188,1.1188
64,23,3,204.1059,204.1059,209.5559,0.0,5.45,5.45
66,23,3,210.1174,210.1174,210.3317,0.0,0.2143,0.2143
67,23,3,214.7551,214.7551,216.8406,0.0,2.0855,2.0855
68,23,3,216.6873,216.6873,218.732,0.0,2.0447,2.0447
69,23,3,221.0334,221.0334,223.2103,0.0,2.1768,2.1768
70,23,3,221.1292,221.1292,224.7272,0.0,3.598,3.598
65,23,3,209.5188,209.5188,227.348,0.0,17.8292,17.8292
71,23,3,229.4322,229.4322,233.4024,0.0,3.9702,3.9702
72,23,3,233.8055,233.8055,234.6515,0.0,0.846,0.846
74,23,3,239.8763,239.8763,240.8367,0.0,0.9604,0.9604
73,23,3,238.4522,238.4522,241.9086,0.0,3.4564,3.4564
75,23,3,242.2016,242.2016,242.8351,0.0,0.6335,0.6335
76,23,3,243.4774,243.4774,244.3681,0.0,0.8908,0.8908
79,23,3,248.0297,248.0297,248.039,0.0,0.0092,0.0092
77,23,3,247.1691,247.1691,249.6248,0.0,2.4556,2.4556
78,23,3,247.8886,247.8886,250.6936,0.0,2.805,2.805
80,23,3,254.9276,254.9276,261.9818,0.0,7.0541,7.0541
81,23,3,265.6843,265.6843,266.1689,0.0,0.4846,0.4846
83,23,3,269.6832,269.6832,270.5156,0.0,0.8324,0.8324
82,23,3,269.0866,269.0866,271.5483,0.0,2.4617,2.4617
85,23,3,270.2669,270.5156,273.2298,0.2487,2.7143,2.9629
84,23,3,269.84,269.84,274.2344,0.0,4.3944,4.3944
86,23,3,274.8691,274.8691,275.8128,0.0,0.9437,0.9437
87,23,3,277.7863,277.7863,280.555,0.0,2.7687,2.7687
88,23,3,280.0066,280.0066,280.6664,0.0,0.6598,0.6598
89,23,3,280.9081,280.9081,282.5355,0.0,1.6274,1.6274
91,23,3,282.9295,282.9295,284.7847,0.0,1.8552,1.8552
90,23,3,281.3492,281.3492,285.0601,0.0,3.711,3.711
93,23,3,290.0277,290.0277,291.8738,0.0,1.8461,1.8461
92,23,3,285.7592,285.7592,292.2203,0.0,6.4612,6.4612
94,23,3,293.6001,293.6001,294.8215,0.0,1.2214,1.2214
95,23,3,298.5952,298.5952,299.0154,0.0,0.4203,0.4203
96,23,3,298.6387,298.6387,299.4674,0.0,0.8287,0.8287
97,23,3,299.515,299.515,299.9463,0.0,0.4313,0.4313
98,23,3,303.3107,303.3107,304.5223,0.0,1.2117,1.2117
101,23,3,305.776,305.776,306.2666,0.0,0.4906,0.4906
100,23,3,304.7601,304.7601,306.4589,0.0,1.6987,1.6987
99,23,3,303.4826,303.4826,307.1205,0.0,3.6379,3.6379
102,23,3,308.8496,308.8496,310.9345,0.0,2.085,2.085
103,23,3,324.878,324.878,329.4173,0.0,4.5393,4.5393
104,23,3,332.7999,332.7999,333.2196,0.0,0.4196,0.4196
106,23,3,333.4118,333.4118,335.9879,0.0,2.5761,2.5761
108,23,3,340.5608,340.5608,340.6529,0.0,0.0921,0.0921
107,23,3,336.2958,336.2958,341.1177,0.0,4.822,4.822
105,23,3,333.3217,333.3217,341.4729,0.0,8.1512,8.1512
109,23,3,341.544,341.544,345.034,0.0,3.4899,3.4899
110,23,3,345.7917,345.7917,349.6242,0.0,3.8324,3.8324
111,23,3,348.2055,348.2055,350.3587,0.0,2.1532,2.1532
113,23,3,351.6916,351.6916,352.1607,0.0,0.4691,0.4691
114,23,3,351.7107,351.7107,353.2975,0.0,1.5869,1.5869
115,23,3,354.5625,354.5625,355.1155,0.0,0.553,0.553
112,23,3,351.1355,351.1355,357.207,0.0,6.0715,6.0715
118,23,3,357.0557,357.207,357.7285,0.1513,0.5215,0.6728
117,23,3,356.0025,356.0025,358.5675,0.0,2.5651,2.5651
119,23,3,363.8386,363.8386,366.0582,0.0,2.2196,2.2196
116,23,3,355.9766,355.9766,366.1055,0.0,10.1289,10.1289
121,23,3,366.38,366.38,367.4017,0.0,1.0217,1.0217
122,23,3,371.7975,371.7975,373.6462,0.0,1.8487,1.8487
124,23,3,374.2157,374.2157,374.6519,0.0,0.4362,0.4362
123,23,3,373.7472,373.7472,378.429,0.0,4.6817,4.6817
120,23,3,364.8427,364.8427,381.7825,0.0,16.9398,16.9398
125,23,3,382.8766,382.8766,383.0539,0.0,0.1773,0.1773
126,23,3,383.3613,383.3613,383.6349,0.0,0.2735,0.2735
127,23,3,387.1728,387.1728,391.9733,0.0,4.8005,4.8005
130,23,3,397.8263,397.8263,398.1525,0.0,0.3262,0.3262
129,23,3,396.8501,396.8501,399.6988,0.0,2.8486,2.8486
128,23,3,395.8741,395.8741,401.0595,0.0,5.1854,5.1854
131,23,3,403.5094,403.5094,403.7938,0.0,0.2844,0.2844
132,23,3,404.5828,404.5828,407.9937,0.0,3.4109,3.4109
133,23,3,407.5614,407.5614,408.7254,0.0,1.164,1.164
135,23,3,413.5058,413.5058,419.9418,0.0,6.436,6.436
134,23,3,413.4375,413.4375,422.9918,0.0,9.5544,9.5544
137,23,3,422.5489,422.5489,423.0603,0.0,0.5114,0.5114
136,23,3,421.7741,421.7741,424.0736,0.0,2.2994,2.2994
138,23,3,423.6459,423.6459,425.8278,0.0,2.1819,2.1819
141,23,3,428.6825,428.6825,429.4119,0.0,0.7294,0.7294
140,23,3,428.3252,428.3252,430.1565,0.0,1.8314,1.8314
139,23,3,424.7587,424.7587,430.7332,0.0,5.9744,5.9744
142,23,3,429.6914,429.6914,431.275,0.0,1.5836,1.5836
143,23,3,431.2641,431.2641,432.4021,0.0,1.1379,1.1379
144,23,3,433.599,433.599,435.494,0.0,1.895,1.895
145,23,3,437.8862,437.8862,438.5208,0.0,0.6345,0.6345
146,23,3,439.6358,439.6358,442.8305,0.0,3.1948,3.1948
147,23,3,442.114,442.114,445.4413,0.0,3.3273,3.3273
148,23,3,449.2918,449.2918,450.8861,0.0,1.5943,1.5943
149,23,3,452.9276,452.9276,454.3555,0.0,1.4279,1.4279
151,23,3,461.0596,461.0596,461.4834,0.0,0.4238,0.4238
150,23,3,460.8775,460.8775,463.3103,0.0,2.4328,2.4328
154,23,3,463.3678,463.3678,464.5625,0.0,1.1947,1.1947
155,23,3,464.3827,464.5625,466.8614,0.1798,2.2989,2.4786
153,23,3,461.7176,461.7176,467.7238,0.0,6.0062,6.0062
152,23,3,461.4352,461.4352,468.1736,0.0,6.7383,6.7383
157,23,3,464.5683,467.7238,468.2778,3.1556,0.5539,3.7095
156,23,3,464.3947,466.8614,469.4285,2.4666,2.5671,5.0337
160,23,3,473.29,473.29,474.6427,0.0,1.3527,1.3527
159,23,3,469.7495,469.7495,480.3396,0.0,10.59,10.59
158,23,3,467.9414,468.1736,481.0728,0.2322,12.8992,13.1314
162,23,3,475.8094,480.3396,482.9325,4.5301,2.593,7.1231
161,23,3,474.8203,474.8203,483.0094,0.0,8.1891,8.1891
163,23,3,475.8836,481.0728,483.5595,5.1892,2.4868,7.6759
165,23,3,477.0854,483.0094,485.5816,5.9241,2.5721,8.4962
164,23,3,476.6741,482.9325,489.5521,6.2584,6.6196,12.878
1,24,3,0.7531,0.7531,0.9142,0.0,0.1611,0.1611
2,24,3,1.8915,1.8915,4.4158,0.0,2.5243,2.5243
3,24,3,2.0292,2.0292,6.1886,0.0,4.1595,4.1595
4,24,3,4.6797,4.6797,9.3553,0.0,4.6756,4.6756
