customer_id,run_id,num_baristas,arrival_time,service_start,service_end,waiting_time,service_time,system_time
85,0,2,228.1366,228.1366,228.5822,0.0,0.4456,0.4456
83,0,2,227.3621,227.3621,231.2351,0.0,3.873,3.873
87,0,2,230.8492,231.2351,235.3074,0.3859,4.0723,4.4582
86,0,2,228.5198,228.5822,241.8552,0.0624,13.273,13.3355
89,0,2,242.8025,242.8025,246.6205,0.0,3.818,3.818
88,0,2,231.797,235.3074,247.0512,3.5103,11.7438,15.2542
90,0,2,243.743,246.6205,247.9745,2.8775,1.354,4.2315
92,0,2,246.1219,247.9745,248.7924,1.8527,0.8178,2.6705
91,0,2,245.4569,247.0512,249.0318,1.5943,1.9805,3.5748
93,0,2,247.7267,248.7924,249.8122,1.0656,1.0199,2.0855
94,0,2,248.4121,249.0318,249.8775,0.6196,0.8457,1.4654
95,0,2,249.8356,249.8356,253.233,0.0,3.3974,3.3974
96,0,2,256.4446,256.4446,258.4611,0.0,2.0165,2.0165
97,0,2,257.8479,257.8479,263.2256,0.0,5.3777,5.3777
98,0,2,260.4234,260.4234,264.6248,0.0,4.2014,4.2014
99,0,2,270.3873,270.3873,271.2622,0.0,0.8749,0.8749
101,0,2,271.5519,271.5519,273.8789,0.0,2.3271,2.3271
100,0,2,270.49,270.49,274.1004,0.0,3.6103,3.6103
102,0,2,274.1724,274.1724,274.2258,0.0,0.0534,0.0534
104,0,2,279.0827,279.0827,286.7214,0.0,7.6387,7.6387
103,0,2,276.5997,276.5997,293.6752,0.0,17.0755,17.0755
106,0,2,281.4625,293.6752,293.9618,12.2128,0.2866,12.4994
107,0,2,293.5004,293.9618,295.4616,0.4615,1.4998,1.9612
105,0,2,280.8233,286.7214,297.1843,5.8981,10.4629,16.361
108,0,2,293.9114,295.4616,299.0606,1.5502,3.599,5.1492
110,0,2,300.1985,300.1985,300.9439,0.0,0.7454,0.7454
111,0,2,301.0957,301.0957,302.0591,0.0,0.9634,0.9634
109,0,2,295.1816,297.1843,302.8787,2.0027,5.6945,7.6972
112,0,2,302.299,302.299,304.1969,0.0,1.8979,1.8979
113,0,2,304.2608,304.2608,304.7819,0.0,0.5211,0.5211
115,0,2,314.1816,314.1816,315.5535,0.0,1.372,1.372
114,0,2,310.4397,310.4397,318.3957,0.0,7.956,7.956
116,0,2,325.4352,325.4352,325.9023,0.0,0.4671,0.4671
117,0,2,326.819,326.819,328.4743,0.0,1.6553,1.6553
118,0,2,327.6175,327.6175,329.5584,0.0,1.9409,1.9409
119,0,2,328.1229,328.4743,330.8519,0.3514,2.3776,2.729
120,0,2,328.8755,329.5584,332.4542,0.6829,2.8958,3.5787
122,0,2,336.1482,336.1482,337.602,0.0,1.4539,1.4539
121,0,2,333.6846,333.6846,343.7193,0.0,10.0347,10.0347
123,0,2,340.5168,340.5168,345.2911,0.0,4.7743,4.7743
124,0,2,344.1365,344.1365,350.3853,0.0,6.2488,6.2488
126,0,2,348.859,350.3853,354.5762,1.5263,4.1909,5.7172
125,0,2,344.9186,345.2911,355.4862,0.3725,10.1952,10.5676
127,0,2,348.9214,354.5762,360.7304,5.6548,6.1542,11.809
128,0,2,348.9845,355.4862,360.7741,6.5017,5.2878,11.7896
130,0,2,365.8409,365.8409,366.1869,0.0,0.346,0.346
129,0,2,360.3965,360.7304,366.5721,0.3339,5.8417,6.1756
132,0,2,368.7226,368.7226,370.5149,0.0,1.7923,1.7923
133,0,2,369.0645,370.5149,372.2029,1.4504,1.6881,3.1384
131,0,2,368.1186,368.1186,374.8972,0.0,6.7786,6.7786
134,0,2,371.0197,372.2029,374.9629,1.1832,2.76,3.9432
136,0,2,390.6722,390.6722,391.6434,0.0,0.9712,0.9712
135,0,2,389.7631,389.7631,391.9188,0.0,2.1558,2.1558
137,0,2,392.875,392.875,393.045,0.0,0.17,0.17
138,0,2,402.3161,402.3161,402.6049,0.0,0.2887,0.2887
139,0,2,404.3298,404.3298,407.4654,0.0,3.1356,3.1356
140,0,2,410.2525,410.2525,413.4915,0.0,3.239,3.239
141,0,2,410.6688,410.6688,414.1265,0.0,3.4577,3.4577
142,0,2,412.836,413.4915,415.1447,0.6555,1.6532,2.3087
144,0,2,418.8034,418.8034,418.9867,0.0,0.1834,0.1834
143,0,2,416.4212,416.4212,419.5199,0.0,3.0987,3.0987
145,0,2,419.6264,419.6264,422.534,0.0,2.9076,2.9076
147,0,2,422.6623,422.6623,424.5761,0.0,1.9138,1.9138
146,0,2,421.6374,421.6374,425.7172,0.0,4.0798,4.0798
148,0,2,428.6665,428.6665,429.6355,0.0,0.9691,0.9691
150,0,2,430.2098,430.2098,430.4152,0.0,0.2054,0.2054
149,0,2,429.2195,429.2195,432.8222,0.0,3.6026,3.6026
151,0,2,433.7105,433.7105,436.5076,0.0,2.7972,2.7972
153,0,2,436.7669,436.7669,437.29,0.0,0.5231,0.5231
154,0,2,437.1864,437.29,440.9821,0.1036,3.6921,3.7957
152,0,2,434.6181,434.6181,441.4607,0.0,6.8426,6.8426
156,0,2,444.5468,444.5468,445.0091,0.0,0.4623,0.4623
155,0,2,443.5344,443.5344,446.9368,0.0,3.4025,3.4025
157,0,2,450.8777,450.8777,452.0795,0.0,1.2018,1.2018
158,0,2,451.7459,451.7459,452.9313,0.0,1.1854,1.1854
160,0,2,453.5595,453.5595,455.4586,0.0,1.8991,1.8991
161,0,2,457.3366,457.3366,458.7791,0.0,1.4424,1.4424
159,0,2,453.0077,453.0077,458.7953,0.0,5.7876,5.7876
162,0,2,461.97,461.97,462.5937,0.0,0.6237,0.6237
163,0,2,462.3054,462.3054,465.3264,0.0,3.021,3.021
165,0,2,463.6422,465.3264,470.5017,1.6842,5.1753,6.8595
164,0,2,463.1419,463.1419,471.0514,0.0,7.9095,7.9095
166,0,2,468.0922,470.5017,475.8593,2.4095,5.3576,7.7672
168,0,2,468.5383,475.8593,476.9855,7.321,1.1262,8.4472
167,0,2,468.1595,471.0514,479.1736,2.8919,8.1222,11.0141
170,0,2,479.1322,479.1736,480.0762,0.0414,0.9026,0.944
169,0,2,471.6376,476.9855,481.1461,5.3479,4.1606,9.5085
1,1,2,3.1888,3.1888,3.5261,0.0,0.3373,0.3373
3,1,2,16.5292,16.5292,22.2097,0.0,5.6805,5.6805
4,1,2,21.4594,22.2097,25.0461,0.7503,2.8364,3.5867
5,1,2,23.2602,25.0461,28.9814,1.7859,3.9353,5.7212
2,1,2,15.8569,15.8569,29.1263,0.0,13.2694,13.2694
7,1,2,30.299,30.299,30.5649,0.0,0.266,0.266
6,1,2,23.7248,28.9814,30.7187,5.2566,1.7373,6.9939
8,1,2,30.9998,30.9998,31.4788,0.0,0.4789,0.4789
9,1,2,33.3114,33.3114,33.699,0.0,0.3876,0.3876
10,1,2,55.0335,55.0335,55.7636,0.0,0.7301,0.7301
12,1,2,57.5391,57.5391,58.1122,0.0,0.5731,0.5731
11,1,2,56.912,56.912,58.7701,0.0,1.858,1.858
14,1,2,60.243,60.243,61.1438,0.0,0.9008,0.9008
13,1,2,58.3068,58.3068,61.3091,0.0,3.0023,3.0023
15,1,2,64.5215,64.5215,65.4631,0.0,0.9416,0.9416
17,1,2,70.9888,70.9888,71.7894,0.0,0.8006,0.8006
18,1,2,71.378,71.7894,73.3734,0.4115,1.584,1.9955
19,1,2,71.7405,73.3734,74.9322,1.6329,1.5588,3.1917
16,1,2,68.9716,68.9716,74.9778,0.0,6.0062,6.0062
21,1,2,75.2416,75.2416,76.3878,0.0,1.1462,1.1462
20,1,2,71.8532,74.9322,77.7917,3.079,2.8595,5.9385
22,1,2,81.6215,81.6215,82.7434,0.0,1.1219,1.1219
23,1,2,81.8486,81.8486,85.7052,0.0,3.8566,3.8566
25,1,2,85.2475,85.7052,88.5717,0.4577,2.8666,3.3242
26,1,2,90.7424,90.7424,93.3628,0.0,2.6204,2.6204
24,1,2,83.2189,83.2189,94.5005,0.0,11.2816,11.2816
28,1,2,93.7128,94.5005,97.1414,0.7877,2.6409,3.4286
27,1,2,91.9218,93.3628,97.6173,1.441,4.2545,5.6955
29,1,2,94.7448,97.1414,98.5484,2.3966,1.407,3.8036
30,1,2,101.0136,101.0136,101.1466,0.0,0.133,0.133
32,1,2,103.4023,103.4023,106.4302,0.0,3.0279,3.0279
31,1,2,103.2086,103.2086,106.79,0.0,3.5814,3.5814
33,1,2,104.4234,106.4302,111.6514,2.0069,5.2212,7.2281
34,1,2,109.0775,109.0775,112.0994,0.0,3.0219,3.0219
35,1,2,111.5905,111.6514,114.2267,0.0609,2.5752,2.6361
36,1,2,115.5655,115.5655,117.9511,0.0,2.3856,2.3856
37,1,2,125.979,125.979,130.9736,0.0,4.9946,4.9946
39,1,2,136.0409,136.0409,136.264,0.0,0.2231,0.2231
38,1,2,132.7789,132.7789,137.0357,0.0,4.2567,4.2567
40,1,2,143.063,143.063,143.2538,0.0,0.1909,0.1909
41,1,2,143.8777,143.8777,148.4857,0.0,4.608,4.608
43,1,2,148.0259,148.4857,150.0907,0.4597,1.605,2.0648
42,1,2,147.0449,147.0449,152.2703,0.0,5.2254,5.2254
44,1,2,148.5489,150.0907,153.2961,1.5418,3.2055,4.7472
46,1,2,153.3437,153.3437,155.9973,0.0,2.6537,2.6537
45,1,2,148.7792,152.2703,156.8968,3.4911,4.6266,8.1177
48,1,2,158.3444,158.3444,159.2307,0.0,0.8863,0.8863
47,1,2,156.726,156.726,159.8412,0.0,3.1152,3.1152
49,1,2,164.409,164.409,165.0867,0.0,0.6777,0.6777
50,1,2,164.8485,164.8485,165.8264,0.0,0.978,0.978
52,1,2,167.3058,167.3058,170.5598,0.0,3.2541,3.2541
53,1,2,169.0154,170.5598,170.9859,1.5445,0.4261,1.9705
54,1,2,169.7875,170.9859,172.5896,1.1984,1.6037,2.8021
51,1,2,167.2087,167.2087,173.059,0.0,5.8503,5.8503
55,1,2,172.4182,172.5896,179.712,0.1714,7.1224,7.2938
56,1,2,175.6453,175.6453,179.8494,0.0,4.2042,4.2042
57,1,2,178.4864,179.712,184.1196,1.2257,4.4076,5.6333
58,1,2,183.4386,183.4386,185.2475,0.0,1.8089,1.8089
59,1,2,184.5663,184.5663,185.4363,0.0,0.87,0.87
60,1,2,191.4488,191.4488,193.1041,0.0,1.6553,1.6553
61,1,2,192.3095,192.3095,196.1008,0.0,3.7913,3.7913
62,1,2,194.5594,194.5594,198.468,0.0,3.9087,3.9087
64,1,2,198.0206,198.468,200.2042,0.4474,1.7361,2.1835
63,1,2,197.1454,197.1454,203.9566,0.0,6.8113,6.8113
65,1,2,205.8959,205.8959,205.9041,0.0,0.0082,0.0082
66,1,2,207.8169,207.8169,207.9099,0.0,0.093,0.093
67,1,2,214.2435,214.2435,217.8176,0.0,3.5742,3.5742
68,1,2,217.2718,217.2718,220.7314,0.0,3.4596,3.4596
69,1,2,218.7359,218.7359,222.3807,0.0,3.6448,3.6448
70,1,2,224.0737,224.0737,225.3951,0.0,1.3214,1.3214
71,1,2,247.3825,247.3825,248.3307,0.0,0.9482,0.9482
72,1,2,248.9418,248.9418,249.2396,0.0,0.2978,0.2978
74,1,2,251.6121,251.6121,252.6996,0.0,1.0875,1.0875
73,1,2,251.0039,251.0039,253.82,0.0,2.8161,2.8161
76,1,2,252.0882,253.82,256.1762,1.7318,2.3562,4.0879
77,1,2,253.6504,256.1762,257.3081,2.5258,1.1319,3.6577
75,1,2,251.8787,252.6996,257.8366,0.8209,5.137,5.9579
79,1,2,259.5046,259.5046,261.0815,0.0,1.577,1.577
78,1,2,256.7078,257.3081,261.5482,0.6002,4.2401,4.8403
80,1,2,260.3894,261.0815,263.5314,0.6921,2.4499,3.142
81,1,2,263.5958,263.5958,264.8113,0.0,1.2155,1.2155
82,1,2,270.3961,270.3961,272.2105,0.0,1.8145,1.8145
83,1,2,271.243,271.243,273.313,0.0,2.07,2.07
84,1,2,276.6258,276.6258,278.273,0.0,1.6472,1.6472
86,1,2,285.994,285.994,286.5463,0.0,0.5523,0.5523
85,1,2,279.2837,279.2837,289.184,0.0,9.9003,9.9003
87,1,2,287.5026,287.5026,292.4087,0.0,4.9061,4.9061
88,1,2,293.836,293.836,299.7055,0.0,5.8695,5.8695
89,1,2,301.6795,301.6795,304.7972,0.0,3.1177,3.1177
90,1,2,303.6545,303.6545,306.8864,0.0,3.2319,3.2319
91,1,2,306.6719,306.6719,309.5586,0.0,2.8867,2.8867
92,1,2,309.0582,309.0582,311.7397,0.0,2.6816,2.6816
93,1,2,313.958,313.958,314.4413,0.0,0.4833,0.4833
94,1,2,314.2532,314.2532,317.381,0.0,3.1278,3.1278
96,1,2,321.3571,321.3571,321.9842,0.0,0.627,0.627
97,1,2,323.5606,323.5606,324.9857,0.0,1.4251,1.4251
98,1,2,326.5049,326.5049,328.4082,0.0,1.9032,1.9032
95,1,2,320.557,320.557,328.9507,0.0,8.3937,8.3937
99,1,2,327.5362,328.4082,329.2802,0.8719,0.872,1.7439
100,1,2,348.0065,348.0065,348.7152,0.0,0.7087,0.7087
101,1,2,349.9653,349.9653,358.1034,0.0,8.1381,8.1381
102,1,2,357.5176,357.5176,362.5494,0.0,5.0318,5.0318
103,1,2,362.155,362.155,364.8131,0.0,2.6581,2.6581
105,1,2,367.3694,367.3694,367.4458,0.0,0.0764,0.0764
104,1,2,366.3977,366.3977,367.685,0.0,1.2873,1.2873
107,1,2,368.6671,368.6671,368.6736,0.0,0.0065,0.0065
106,1,2,367.9132,367.9132,370.9177,0.0,3.0045,3.0045
108,1,2,374.5242,374.5242,376.1534,0.0,1.6292,1.6292
110,1,2,376.4347,376.4347,379.5623,0.0,3.1276,3.1276
111,1,2,377.2148,379.5623,380.5578,2.3475,0.9955,3.343
112,1,2,380.7936,380.7936,381.7387,0.0,0.9452,0.9452
109,1,2,375.1783,375.1783,384.755,0.0,9.5768,9.5768
113,1,2,381.1299,381.7387,385.8661,0.6089,4.1274,4.7363
115,1,2,385.3511,385.8661,386.0085,0.5151,0.1423,0.6574
114,1,2,382.058,384.755,387.8745,2.6971,3.1194,5.8165
116,1,2,385.5568,386.0085,388.7641,0.4517,2.7556,3.2073
117,1,2,388.3218,388.3218,390.3149,0.0,1.9931,1.9931
119,1,2,401.1456,401.1456,402.3148,0.0,1.1692,1.1692
118,1,2,400.9844,400.9844,404.5778,0.0,3.5934,3.5934
121,1,2,411.0965,411.0965,411.5791,0.0,0.4826,0.4826
120,1,2,408.3707,408.3707,416.1103,0.0,7.7396,7.7396
122,1,2,415.8647,415.8647,420.4035,0.0,4.5388,4.5388
123,1,2,425.9621,425.9621,426.6574,0.0,0.6954,0.6954
124,1,2,427.9482,427.9482,428.4938,0.0,0.5455,0.5455
125,1,2,432.8591,432.8591,434.552,0.0,1.6929,1.6929
126,1,2,434.3696,434.3696,436.9664,0.0,2.5968,2.5968
128,1,2,441.9832,441.9832,442.0704,0.0,0.0873,0.0873
127,1,2,440.6574,440.6574,443.0467,0.0,2.3893,2.3893
130,1,2,449.1733,449.1733,450.6571,0.0,1.4838,1.4838
131,1,2,449.7836,450.6571,452.7309,0.8735,2.0738,2.9473
129,1,2,445.501,445.501,453.1288,0.0,7.6278,7.6278
133,1,2,454.0798,454.0798,455.3604,0.0,1.2806,1.2806
132,1,2,453.9926,453.9926,456.7493,0.0,2.7568,2.7568
134,1,2,454.7188,455.3604,458.7906,0.6415,3.4302,4.0717
136,1,2,456.9132,458.7906,459.1171,1.8774,0.3266,2.204
137,1,2,459.3835,459.3835,459.4552,0.0,0.0716,0.0716
135,1,2,456.9056,456.9056,460.3217,0.0,3.4161,3.4161
138,1,2,459.95,459.95,461.2504,0.0,1.3004,1.3004
139,1,2,462.1455,462.1455,465.8069,0.0,3.6615,3.6615
141,1,2,465.6324,465.8069,467.3379,0.1745,1.531,1.7055
140,1,2,463.8507,463.8507,468.1102,0.0,4.2595,4.2595
142,1,2,468.4494,468.4494,468.6725,0.0,0.2231,0.2231
143,1,2,475.2503,475.2503,475.594,0.0,0.3437,0.3437
144,1,2,477.5603,477.5603,478.1118,0.0,0.5515,0.5515
2,2,2,1.0607,1.0607,1.8402,0.0,0.7795,0.7795
1,2,2,0.8727,0.8727,6.1722,0.0,5.2995,5.2995
3,2,2,9.442,9.442,16.5093,0.0,7.0673,7.0673
5,2,2,15.1895,16.5093,18.019,1.3198,1.5097,2.8295
4,2,2,13.8909,13.8909,22.1301,0.0,8.2392,8.2392
6,2,2,19.1619,19.1619,22.5351,0.0,3.3733,3.3733
8,2,2,25.3538,25.3538,26.5314,0.0,1.1776,1.1776
9,2,2,25.5136,26.5314,28.5179,1.0178,1.9865,3.0043
7,2,2,23.7424,23.7424,29.4009,0.0,5.6584,5.6584
10,2,2,25.7386,28.5179,29.6608,2.7793,1.1428,3.9222
11,2,2,26.84,29.4009,31.4358,2.5608,2.0349,4.5957
12,2,2,33.0727,33.0727,33.7644,0.0,0.6917,0.6917
13,2,2,33.2112,33.2112,35.8355,0.0,2.6242,2.6242
15,2,2,36.2983,36.2983,37.2946,0.0,0.9964,0.9964
14,2,2,36.2452,36.2452,39.2637,0.0,3.0185,3.0185
16,2,2,41.2191,41.2191,41.4202,0.0,0.2011,0.2011
18,2,2,45.0994,45.0994,47.046,0.0,1.9466,1.9466
17,2,2,43.3029,43.3029,48.6359,0.0,5.333,5.333
19,2,2,47.8387,47.8387,49.7974,0.0,1.9587,1.9587
21,2,2,61.2742,61.2742,62.1718,0.0,0.8976,0.8976
20,2,2,59.3536,59.3536,62.947,0.0,3.5934,3.5934
22,2,2,65.9234,65.9234,67.2588,0.0,1.3354,1.3354
23,2,2,68.705,68.705,68.8288,0.0,0.1237,0.1237
24,2,2,74.3635,74.3635,77.2916,0.0,2.9281,2.9281
25,2,2,78.0076,78.0076,78.7621,0.0,0.7546,0.7546
26,2,2,79.1456,79.1456,80.4761,0.0,1.3306,1.3306
28,2,2,87.7711,87.7711,90.4376,0.0,2.6665,2.6665
27,2,2,87.0705,87.0705,90.8573,0.0,3.7868,3.7868
29,2,2,89.1185,90.4376,93.5333,1.3191,3.0957,4.4148
30,2,2,95.2628,95.2628,102.0144,0.0,6.7517,6.7517
31,2,2,102.7818,102.7818,103.4508,0.0,0.669,0.669
32,2,2,104.3349,104.3349,106.1529,0.0,1.818,1.818
33,2,2,105.7128,105.7128,106.8518,0.0,1.139,1.139
35,2,2,117.4427,117.4427,118.0419,0.0,0.5992,0.5992
34,2,2,107.7515,107.7515,118.6175,0.0,10.866,10.866
36,2,2,118.2386,118.2386,118.7108,0.0,0.4722,0.4722
37,2,2,123.125,123.125,127.8156,0.0,4.6906,4.6906
39,2,2,126.5674,127.8156,128.3498,1.2482,0.5342,1.7824
38,2,2,124.9155,124.9155,129.0677,0.0,4.1523,4.1523
41,2,2,129.0456,129.0677,131.0405,0.0222,1.9728,1.995
40,2,2,128.2468,128.3498,136.9639,0.103,8.6141,8.7172
42,2,2,135.7757,135.7757,137.6199,0.0,1.8442,1.8442
43,2,2,141.5712,141.5712,145.6551,0.0,4.0839,4.0839
45,2,2,143.2654,145.6551,147.4779,2.3897,1.8228,4.2125
44,2,2,142.1152,142.1152,148.3592,0.0,6.244,6.244
47,2,2,145.1501,148.3592,149.7621,3.2091,1.4029,4.612
48,2,2,146.8353,149.7621,150.4803,2.9267,0.7182,3.6449
49,2,2,146.9181,150.4803,150.7552,3.5621,0.275,3.8371
46,2,2,144.8265,147.4779,151.2535,2.6515,3.7756,6.427
50,2,2,148.2518,150.7552,152.009,2.5035,1.2537,3.7572
51,2,2,150.6764,151.2535,159.1299,0.5771,7.8764,8.4535
53,2,2,153.3343,159.1299,160.1088,5.7956,0.9789,6.7746
54,2,2,155.375,160.1088,160.5628,4.7338,0.4539,5.1877
55,2,2,155.6701,160.5628,161.6099,4.8927,1.0472,5.9398
52,2,2,151.1906,152.009,161.9107,0.8184,9.9017,10.7201
56,2,2,156.9188,161.6099,165.3382,4.6911,3.7283,8.4194
57,2,2,165.997,165.997,170.6682,0.0,4.6712,4.6712
58,2,2,166.3566,166.3566,171.9765,0.0,5.6199,5.6199
59,2,2,172.269,172.269,174.9086,0.0,2.6396,2.6396
61,2,2,192.9908,192.9908,194.9688,0.0,1.9779,1.9779
60,2,2,183.4624,183.4624,195.8133,0.0,12.3509,12.3509
62,2,2,196.4779,196.4779,202.3811,0.0,5.9032,5.9032
63,2,2,200.0447,200.0447,203.1174,0.0,3.0727,3.0727
65,2,2,204.4199,204.4199,206.2836,0.0,1.8637,1.8637
64,2,2,201.4385,202.3811,207.5969,0.9425,5.2158,6.1584
66,2,2,207.7667,207.7667,208.8712,0.0,1.1045,1.1045
68,2,2,211.6196,211.6196,212.2266,0.0,0.6069,0.6069
67,2,2,209.3825,209.3825,212.7867,0.0,3.4042,3.4042
70,2,2,214.7013,214.7013,214.7265,0.0,0.0252,0.0252
71,2,2,215.3663,215.3663,215.8425,0.0,0.4762,0.4762
69,2,2,213.9917,213.9917,220.1722,0.0,6.1805,6.1805
73,2,2,222.1109,222.1109,222.8394,0.0,0.7285,0.7285
74,2,2,223.0446,223.0446,225.4055,0.0,2.3609,2.3609
75,2,2,226.0232,226.0232,228.0817,0.0,2.0584,2.0584
72,2,2,219.2964,219.2964,230.4541,0.0,11.1577,11.1577
76,2,2,229.8137,229.8137,231.8263,0.0,2.0127,2.0127
77,2,2,231.9585,231.9585,232.9543,0.0,0.9957,0.9957
78,2,2,242.0464,242.0464,245.7079,0.0,3.6615,3.6615
79,2,2,258.5529,258.5529,261.8632,0.0,3.3103,3.3103
80,2,2,263.216,263.216,269.2164,0.0,6.0005,6.0005
81,2,2,266.536,266.536,269.2943,0.0,2.7584,2.7584
82,2,2,269.9458,269.9458,273.4096,0.0,3.4637,3.4637
83,2,2,278.8846,278.8846,281.0991,0.0,2.2145,2.2145
84,2,2,282.0626,282.0626,286.1992,0.0,4.1366,4.1366
85,2,2,283.6975,283.6975,286.6057,0.0,2.9082,2.9082
86,2,2,287.4929,287.4929,287.6934,0.0,0.2005,0.2005
